,mean,mean_se,mean_ci_lower,mean_ci_upper
2021-04-29 07:00:00,716.5696602557834,114.63977406849297,680.8036915296653,753.7732949051782
2021-04-29 08:00:00,748.0139195343141,115.98093926870634,710.6076905307266,786.9267132566605
2021-04-29 09:00:00,754.8737033361912,117.3067719649108,716.7785761635614,794.5177718483886
2021-04-29 10:00:00,773.1735711869148,118.61778628858251,733.9361883442887,814.0156501338713
2021-04-29 11:00:00,777.597570078084,125.51918261507778,735.9409981412828,821.0566371288412
2021-04-29 12:00:00,760.1256350110975,131.14784486257358,717.4056151202577,804.789073592101
2021-04-29 13:00:00,814.3765595890045,135.65968451265778,767.783482219573,863.1291883893338
2021-04-29 14:00:00,813.3302640264692,139.31859118394172,765.5576717252147,863.3788714998171
2021-04-29 15:00:00,807.5163479289665,142.88383287441144,758.8235160491308,858.5937827028994
2021-04-29 16:00:00,791.8216794321643,145.7263171414396,742.9376414874124,843.159596088487
2021-04-29 17:00:00,814.6799825550294,148.5144077802963,763.7666063569842,868.1821210695048
2021-04-29 18:00:00,819.7933785298952,150.9806725863959,767.8027872866666,874.468625138682
2021-04-29 19:00:00,784.4835479590087,153.17155727365483,733.5376576595227,838.1266742893996
2021-04-29 20:00:00,784.8819292715674,155.33154354680363,733.2159704782684,839.3225093643358
2021-04-29 21:00:00,832.2893921596686,157.46190295950504,777.4826341776118,890.0405821768506
2021-04-29 22:00:00,834.9842655977931,159.56382217352598,779.3251320230768,893.672334303719
2021-04-29 23:00:00,790.8402816306292,161.63841068762292,736.8158188860002,847.8817549876829
2021-04-30 00:00:00,783.9228637391618,79.88916423375188,748.5826712605441,820.6127592367791
2021-04-30 01:00:00,785.4420695968298,80.97626614441737,749.5732456359198,822.6992785309966
2021-04-30 02:00:00,763.686578237682,82.04896584001315,728.1786025117357,800.5948897255017
2021-04-30 03:00:00,768.315228928664,83.10782100464317,732.1794691779451,805.893199455887
2021-04-30 04:00:00,765.3126520469275,84.15335423418372,728.8485035699432,803.2518743597752
2021-04-30 05:00:00,754.543719272912,85.18605605137616,718.0672433395293,792.5182208915844
2021-04-30 06:00:00,740.7933546848742,86.2063875957719,704.4410678397227,778.6620431161531
2021-04-30 07:00:00,744.9098121156653,87.21478303038255,707.9736679066455,783.4034883419654
2021-04-30 08:00:00,770.7287303371571,88.21165170067387,732.321200346966,810.7642835770682
2021-04-30 09:00:00,770.8568935619242,89.1973800763528,732.0238829414634,811.3546928884235
2021-04-30 10:00:00,786.4383853406264,90.1723335020765,746.5406546321965,828.0591516959225
2021-04-30 11:00:00,791.2659001683134,95.39162522984954,748.8983141408851,835.5692436416095
2021-04-30 12:00:00,780.3155150063874,99.64824241764639,736.6039783621951,826.1209131380772
2021-04-30 13:00:00,827.7650030967582,103.06552159798169,780.3490737421369,877.5060156339478
2021-04-30 14:00:00,827.4763784615192,105.82087487001029,778.8378676798128,878.5654223856819
2021-04-30 15:00:00,822.2971179668589,108.50628264872384,772.7115276881907,874.4490022214118
2021-04-30 16:00:00,814.3886014707074,110.63397025490497,764.2548933669319,867.1740007224115
2021-04-30 17:00:00,826.513699149411,112.72150360282487,774.8357442986186,880.970196023969
2021-04-30 18:00:00,835.711932903151,114.55489032034764,782.7366942753384,891.5769825544339
2021-04-30 19:00:00,799.2576192007357,116.18388045206943,747.4802939177015,853.9249253101971
2021-04-30 20:00:00,800.6298842313336,117.79034450028001,748.0823681216478,856.1510831508998
2021-04-30 21:00:00,845.997222955321,119.37519188712758,790.2978548685621,904.859094741038
2021-04-30 22:00:00,846.7473131151917,120.93927244151264,790.2974866971927,906.4448853864868
2021-04-30 23:00:00,802.8603534805382,122.48338172697676,748.1542069382748,860.7875456534956
2021-05-01 00:00:00,789.8052737474346,55.69611998066671,753.6690603283847,827.4444415553068
2021-05-01 01:00:00,786.2188876160361,56.44671229140332,749.7512780662436,824.2250091072184
2021-05-01 02:00:00,758.4584848308596,57.18745383487627,722.6664889260678,795.7878884931571
2021-05-01 03:00:00,759.6086618526244,57.91872256640132,723.3205974203067,797.4754896455036
2021-05-01 04:00:00,759.195037706639,58.64087287320548,722.4817552991303,797.5260448078423
2021-05-01 05:00:00,754.4541691018658,59.35423758198841,717.5071668716586,793.0507778070703
2021-05-01 06:00:00,738.6494269405272,60.059129751827406,701.9597209350654,777.0017122031708
2021-05-01 07:00:00,746.5150315148583,60.7558442798267,709.0634902317628,785.6814396412238
2021-05-01 08:00:00,787.9650657007066,61.444659342877706,748.2638059175181,829.4923935044251
2021-05-01 09:00:00,791.4353532262021,62.125837695519664,751.1492225153709,833.5943932837646
2021-05-01 10:00:00,809.417799994425,62.79962784107746,767.8958806496198,852.8857983503459
2021-05-01 11:00:00,812.8688711397963,66.40331349424685,768.8580502502737,859.0624649422076
2021-05-01 12:00:00,805.8797872763788,69.3540232671681,760.3085289654033,853.816865225233
2021-05-01 13:00:00,848.9907276857205,71.72554658217288,799.702238351187,900.9098495397528
2021-05-01 14:00:00,851.7414836658689,73.63779284517183,801.0303539519357,905.2320984169558
2021-05-01 15:00:00,844.4792498139459,75.50162274882203,792.9079265485537,898.9539713668713
2021-05-01 16:00:00,837.6236556467186,76.97376546090452,785.4487420766545,892.7980313712626
2021-05-01 17:00:00,845.3261858421564,78.41827657348281,791.7720346498667,902.0147650459344
2021-05-01 18:00:00,845.5648464727991,79.67755065747104,791.161987536219,903.2043077083875
2021-05-01 19:00:00,806.5655397512941,80.8014720429523,753.6533953543014,862.6911393126826
2021-05-01 20:00:00,812.082774042743,81.90997307924194,758.1450067657116,869.3396094855156
2021-05-01 21:00:00,855.9827430091858,83.00367157768551,798.7660418386542,916.7441665923027
2021-05-01 22:00:00,856.8797608183173,84.08314516542787,798.888284484635,918.5116165463545
2021-05-01 23:00:00,808.7726904421918,85.14893485208462,752.9681127541104,868.1531665604081
2021-05-02 00:00:00,782.1490794709915,30.177195537346357,745.213168333884,820.8575978758267
2021-05-02 01:00:00,781.1144006898362,30.610976569093527,743.7081720829542,820.3423054211507
2021-05-02 02:00:00,751.290464074751,31.03869588961413,714.7797835134288,789.6068349933925
2021-05-02 03:00:00,755.0529203461977,31.46060073397075,717.8782258041044,794.0914631336944
2021-05-02 04:00:00,756.8256944496504,31.876921974317284,719.0853723465511,796.4837496212748
2021-05-02 05:00:00,753.558315855685,32.287875597058104,715.5036916335301,793.5724671516207
2021-05-02 06:00:00,740.4273473986381,32.693664012856104,702.5581149402464,780.2727744423278
2021-05-02 07:00:00,746.9076939557989,33.094477222037206,708.2606018370457,787.5963870875898
2021-05-02 08:00:00,774.5998316410034,33.49049385444151,734.0961864123273,817.2669805975906
2021-05-02 09:00:00,772.8937384433732,33.88188209986056,732.0166763589465,815.9805960851032
2021-05-02 10:00:00,785.0901747363451,34.2688005428164,743.1257990107831,829.3486103167587
2021-05-02 11:00:00,789.1645782124658,36.23009103951676,744.6423424407577,836.2635420976094
2021-05-02 12:00:00,791.3902094756963,37.85393096129426,744.8034311012877,840.7973848211363
2021-05-02 13:00:00,840.0227077753958,39.1694723309327,788.9957951980391,894.2435317531313
2021-05-02 14:00:00,844.2243168159688,40.231754075265584,791.6020619620739,900.2319527735497
2021-05-02 15:00:00,839.9031076874712,41.26669976217639,786.2380199251257,897.1129170241331
2021-05-02 16:00:00,839.6972129740184,42.095162345719146,785.002577555371,898.0795218547235
2021-05-02 17:00:00,842.3167002390687,42.907631915118564,786.4324606814938,902.0436122360529
2021-05-02 18:00:00,844.6854260176741,43.621073057848896,787.7480717677139,905.6048377930043
2021-05-02 19:00:00,802.3400281748799,44.26486125610927,747.4033377699596,861.183817360902
2021-05-02 20:00:00,808.3297967106357,44.89941947650344,752.229122630595,868.4786200390215
2021-05-02 21:00:00,855.2707254841504,45.5251336805443,795.2130646572715,919.7168406128221
2021-05-02 22:00:00,852.8104617064554,46.142363657877794,792.1372467595205,917.9797975360646
2021-05-02 23:00:00,799.0299364346097,46.75144544546462,741.349835075022,861.0517153460875
2021-05-03 00:00:00,789.3197709719612,24.7916295313231,751.6923717946453,828.8322306632475
2021-05-03 01:00:00,774.9821477729298,25.14883853224618,737.5195397884113,814.3492504722
2021-05-03 02:00:00,743.7017443272626,25.501044375154695,707.2614450412871,782.0211069503152
2021-05-03 03:00:00,745.6931290622356,25.848451576955778,708.6699893125074,784.6520676573647
2021-05-03 04:00:00,746.4366660380706,26.19125108941622,708.8976744721602,785.9651380135036
2021-05-03 05:00:00,744.1801345668213,26.52962152635173,706.2837391502906,784.111578890676
2021-05-03 06:00:00,728.597438931111,26.86373025166244,691.0401759302714,768.1975828839488
2021-05-03 07:00:00,733.4711516604675,27.193734347027487,695.2103518901089,773.8393688931702
2021-05-03 08:00:00,768.0572244811023,27.51978147513764,727.5233951773365,810.8512557643063
2021-05-03 09:00:00,767.6723550791106,27.842010651926103,726.697379854027,810.9596239032609
2021-05-03 10:00:00,782.4944453936275,28.160552939255368,740.2630098455701,827.1371464610279
2021-05-03 11:00:00,784.0697994573385,29.76439176426952,739.4131991935972,831.4256592160925
2021-05-03 12:00:00,784.4277735852643,31.09707090134698,737.8110621017323,833.9922956012409
2021-05-03 13:00:00,834.6750016466619,32.17910802774934,783.3980028600979,889.3111161335844
2021-05-03 14:00:00,840.2945007447032,33.05135913022132,787.3178163134613,896.8388357558802
2021-05-03 15:00:00,836.62398512272,33.90117530777028,782.5675140136061,894.4175759519364
2021-05-03 16:00:00,837.2426161750642,34.58180578188093,782.0966545088352,896.2802023343606
2021-05-03 17:00:00,835.9356154809648,35.24929637628664,779.8495507883948,896.0587244398624
2021-05-03 18:00:00,835.833039401781,35.83301941918785,778.8576144946448,896.9798648250726
2021-05-03 19:00:00,798.526498260659,36.36236286378429,743.320391872354,857.8361891373265
2021-05-03 20:00:00,804.5910423025166,36.88411020180837,748.1958638555012,865.2405804819016
2021-05-03 21:00:00,853.3955751260753,37.39857935431198,792.772957716369,918.6578558754338
2021-05-03 22:00:00,854.7986364463942,37.90606666567234,793.2826960637847,921.088920141779
